domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.portfolio.hu,0.025126536529314306,0.14775882876860846,0.38323341884452994,0.16755752968528312,45.0
www.origo.hu,0.16231872294372293,0.10502699473277345,0.505211124853982,0.06558565854071119,42.0
index.hu,0.051127946127946126,0.22483832664318162,0.45910480466036024,0.3005821381693303,27.0
prohardver.hu,0.0,1.0,0.0,1.0,1.0
